COMMON_NAME,SCIENTIFIC_NAME,order,family,TipLabel,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,intra_annual_variability,brain_residual,diet_breadth,adult_body_mass_g,functional_diet,mean_flock_size,total_range_km2,habitat_generalism_scaled,clutch_size,migration_status,Jan
Semipalmated Sandpiper,Calidris pusilla,Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris_pusilla,0.42693999416381123,0.8309505850076675,1.3687469561994077,0.977092254936695,0.9935027423501015,0.9681350428462029,1.039949286311865,0.9911815401017666,0.9635235357284546,1.2616923083662988,0.7178711650520563,0.26934825135399004,-0.239099959,0,26.36666667,Invertebrate,4.833333333333333,16112827.19,0.33,4,Migrant,0.5253665385916829
Sharp-shinned Hawk,Accipiter striatus,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Accipiter_erythronemius,3.135513787806034,2.9966838078796862,1.7849889106750487,1.0925864931344986,0.6143209998607635,0.5891768642365932,0.7704542496502399,1.0121764613986015,1.569744472682476,2.1903152485489845,3.1381238324046135,1.058804250452466,0.340948893,0.002444749,138.5,VertFishScav,1,20646502.28,0.33,3.55,Migrant,3.2461132602095604
Short-billed Dowitcher,Limnodromus griseus,Charadriiformes,Scolopacidae (Sandpipers and Allies),Limnodromus_griseus,1.4254283584058285,1.9632892600297929,1.365525218695402,0.7765743435323238,0.6985072855502367,0.8036733779162168,0.8942795942872762,1.1989755563139914,1.46923758405447,2.1564550340771675,1.901347873210907,0.5239401197714667,-0.024908065,0.156120058,110.375,Invertebrate,6.083333333333333,4629999.023,0.22,3.98,Migrant,1.9846500136256218
Short-eared Owl,Asio flammeus,Strigiformes,Strigidae (Owls),Asio_flammeus,0.6425378459393978,0.7484747585356235,0.6800456070899963,0.2964720851480961,0.24883106588572262,0.34312446770071986,0.3608705794811249,0.7497957129776478,1.671903005897999,0.7084884830415249,0.7243900071382523,0.3740090332949929,0.694583243,0,343.75,VertFishScav,1.25,60041827.66,0.22,5.6,Migrant,0.6888157684803009
Snail Kite,Rostrhamus sociabilis,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Rostrhamus_sociabilis,0.5491841059774161,0.5233944481611252,0.6601830958276987,0.5040004144310951,1.0920108592957258,0.345090423643589,0.32939291121065617,0.5792640015780925,0.5697646180391311,0.5845137006491423,0.631089108929038,0.1923802706836506,0.602705491,0.00376014,382.5833333,Invertebrate,1.8333333333333333,11603546.77,0.11,2.8,Resident,0.671667214512825
Solitary Sandpiper,Tringa solitaria,Charadriiformes,Scolopacidae (Sandpipers and Allies),Tringa_solitaria,1.2701252229213715,2.2966880061030386,3.050669918239117,2.4827532061040403,0.8196060070693493,1.421996756196022,1.6662157581150532,2.1513289396762847,2.249866338133812,2.3251119039058685,1.6233624030053615,0.6117924713938194,-0.122541893,0.003370399,48.5,Invertebrate,1,29430769.21,0.44,4,Migrant,1.7755572535693644
Steller's Jay,Cyanocitta stelleri,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",Cyanocitta_stelleri,1.2688212884366512,1.065225191295147,0.7242956957519054,0.5078194821923971,0.3243962249979377,0.37209701622277497,0.46008392111957075,0.7160312956273556,0.9914735537469387,1.0893503151237964,1.2902558418810368,0.36251073501071257,0.835957511,0.147674271,120,Omnivore,2,3459892.868,0.11,3.06,Resident,1.2336809218525886
Summer Tanager,Piranga rubra,Passeriformes,Cardinalidae (Cardinals and Allies),Piranga_rubra,0.46058330880105497,0.517715455763042,1.0802419385164976,1.130576756387949,0.7820200886428356,0.76847239510715,0.7536222355216742,1.9182243347465993,1.5183330767154695,0.7679916684776544,0.5592321514636278,0.44341402357590304,0.439951119,0.023556822,30,Invertebrate,1,8740032.949,0.11,3.2,Migrant,0.5358734541460872
Swainson's Hawk,Buteo swainsoni,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",Buteo_swainsoni,0.5535333602875471,1.2526117735505105,1.1621346531808376,0.9663828840851784,0.7256931353062391,0.8828866052180528,0.9514636556506157,1.3374219039082527,1.1666230742633343,1.1118061000704764,0.5149920074790716,0.29495374049265155,0.380263418,0.003599571,969.57,VertFishScav,1.0833333333333333,11137635.78,0.33,2.44,Migrant,0.5006229784488678
Swamp Sparrow,Melospiza georgiana,Passeriformes,Passerellidae (New World Sparrows),Melospiza_georgiana,2.241297861635685,2.675284076690674,2.537447963476181,1.2829213003516198,0.6293598508238792,0.6784095624536276,0.8926996865719556,1.3052534886598588,2.565230699002743,2.4797018663287163,2.199274556785822,0.7949515531739978,0.473798686,0.17491013,16.575,Omnivore,1.8333333333333333,10232254.25,0,3.9,Migrant,2.3290785131454466
Tennessee Warbler,Oreothlypis peregrina,Passeriformes,Parulidae (New World Warblers),Vermivora_peregrina,0.4199665283858776,0.44166410659253597,1.9367708929777145,2.839287694722414,0.7655908442139625,0.6714916169792414,2.780273087799549,3.2301972324848176,4.04325281226635,1.1566541469693183,0.5714074144214392,1.2912522772018402,0.222925694,0.114730902,9.55,Invertebrate,1.5,12155995.34,0.22,5.59,Migrant,0.5382314367890358
Townsend's Solitaire,Myadestes townsendi,Passeriformes,Turdidae (Thrushes and Allies),Myadestes_townsendi,0.5909977356940508,0.5740966187566519,0.4135700413510203,0.22677929843217134,0.18021508275717496,0.19666796994954347,0.21386493887752295,0.25691617777198555,0.4697179248034954,0.6178582799434662,0.7443959998488426,0.21883466291395573,0.323561757,0.160356793,33.475,Omnivore,1,5307366.066,0.11,3.66,Migrant,0.7615502945780754
Tree Swallow,Tachycineta bicolor,Passeriformes,Hirundinidae (Swallows),Tachycineta_bicolor,2.551244005382061,2.413042408645153,2.05341915717721,1.4283936157524586,1.1973367577791214,1.203659240692854,1.1440811544954776,1.079874487757683,1.1743747594356537,1.389011233508587,1.7257712747454643,0.5232936559374339,-0.017682323,0.073084121,20.8,Invertebrate,6.083333333333333,17472855.99,0.11,5.46,Migrant,2.0180901808440685
Tundra Swan,Cygnus columbianus,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Cygnus_columbianus,0.7982050204277038,0.8051227784156799,0.6516351946592331,0.7399589239358902,1.1161986521184444,0.8965013873279095,2.664451241374016,0.882241252809763,0.6218439207226037,0.7521999398320913,0.8090908630788326,0.5493883738431194,0.158881313,0.111584135,6350,PlantSeed,6.75,13891971.96,0.22,4,Migrant,0.8750827586203813
Turkey Vulture,Cathartes aura,Cathartiformes,Cathartidae (New World Vultures),Cathartes_aura,1.9949947564899921,1.6875469630658626,1.396712165683508,1.104844641417265,0.8259449484348297,0.8855587147176266,0.987083679124713,1.356456231147051,1.77057724994421,2.065879557579756,2.220804988861084,0.5000425618328928,0.411123757,0,1776,VertFishScav,2,28210558.82,0.44,1.94,Migrant,2.0328455052375793
Verdin,Auriparus flaviceps,Passeriformes,Remizidae (Penduline-Tits),Auriparus_flaviceps,2.415100607484579,1.5798060945272445,1.4498947032243013,1.3691465559005738,1.9966247715353966,1.5701879236251115,1.8825524277091026,3.8803261067569257,2.7057121233940125,2.9738174961209296,2.7242650176286696,0.7645721423611791,0.396840949,0.058170928,7,Invertebrate,2,1754420.414,0.22,3.33,Resident,2.7699461213946344
Vermilion Flycatcher,Pyrocephalus rubinus,Passeriformes,Tyrannidae (Tyrant Flycatchers),Pyrocephalus_rubinus,1.8063224520683288,0.8208578041791916,0.5705904139578343,0.5904659993350506,0.690395452529192,0.6070553968697786,0.5247320958524943,1.324511997371912,2.3923012731969355,3.0839542462825773,2.5213557715415953,0.9317330629018279,0.020525847,0,14.025,Invertebrate,1.5833333333333333,14433709.91,0.33,2.73,Migrant,2.2581659867763517
Vesper Sparrow,Pooecetes gramineus,Passeriformes,Passerellidae (New World Sparrows),Pooecetes_gramineus,0.5917508049756288,0.6615858512967825,0.6076794109642506,0.43279449360072614,0.33162902650237086,0.39957568365335466,0.35024414882808924,0.3982821412160993,1.1223107091933489,1.0088128558248282,0.6736920560002327,0.2509027829758771,0.261486519,0.131182598,25.15,Omnivore,1.75,11091878.08,0.22,3.98,Migrant,0.6015621655732393
Violet-green Swallow,Tachycineta thalassina,Passeriformes,Hirundinidae (Swallows),Tachycineta_thalassina,2.164415971159935,1.642480864226818,1.3565049546658994,1.1975156835913658,0.6766490430235863,0.6312349970191717,0.5450111711025238,0.8012569520175457,1.1133815059363843,1.2545493753254413,1.2678397725224495,0.5052581939830698,0.030347359,0,14.15,Invertebrate,4.25,6563991.651,0.56,4.4,Migrant,1.877234730154276
Western Bluebird,Sialia mexicana,Passeriformes,Turdidae (Thrushes and Allies),Sialia_mexicana,2.099008927196264,1.6938545130491256,1.1786030175834894,0.8610126242488623,0.5504901512861252,0.6654837513417006,0.8142928431481123,1.6087731786966324,1.788801659822464,1.6534936950802803,2.0245773871243,0.5551734308540903,0.281722831,0.112470407,27.05,Invertebrate,3.0833333333333335,2426467.979,0.22,5.06,Migrant,1.871773939728737
Western Grebe,Aechmophorus occidentalis,Podicipediformes,Podicipedidae (Grebes),Aechmophorus_occidentalis,3.7371591434180735,3.011369681596756,1.4649912602305413,0.9296621729880571,0.5770110059380531,0.81020522183179855,0.7318820658028126,0.9475305297970772,1.395597385764122,2.441403124064207,3.8373276091217994,1.2825976813168831,-0.347240282,0.012588441,1314,VertFishScav,3.4166666666666665,5708937.599,0,2.41,Migrant,3.597904016017914
Western Gull,Larus occidentalis,Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",Larus_occidentalis,6.96648990559578,6.31537456202507,4.220892434179783,3.4922331619262694,3.8190464897155763,3.7671647543907167,2.7585804069340227,2.8490353235900403,3.6178843459784984,6.7441815845966335,6.960794687747955,1.6716137005037022,0.388857075,0.014412947,931.5,VertFishScav,8.083333333333334,157302.6869,0.22,3,Migrant,6.1612687054872515
Western Kingbird,Tyrannus verticalis,Passeriformes,Tyrannidae (Tyrant Flycatchers),Tyrannus_verticalis,0.9064388633370399,1.2128696160018444,1.264177434027195,0.8142255864739418,0.7677870367467403,1.121019232213497,0.7936717602461576,1.1015870342552663,1.0500779118537902,1.3014185180068016,0.7971723265647889,0.19405822202009365,0.209552222,0.023556822,39.6,Invertebrate,1.6666666666666667,6509838.524,0.44,3.85,Migrant,1.0518039768338203
Western Meadowlark,Sturnella neglecta,Passeriformes,Icteridae (Troupials and Allies),Sturnella_neglecta,0.8340582466125488,0.584898769363761,0.44915552611649034,0.371799687102437,0.2969370199814439,0.3621683067008853,0.3467556281685829,0.45941999995708466,1.04628783506155,1.0621769832372665,1.1430495439469814,0.32115450091589887,0.353718476,0.183781705,97.7,Omnivore,2.9166666666666665,8666805.78,0.22,5.1,Migrant,0.9208956894427538
Western Sandpiper,Calidris mauri,Charadriiformes,Scolopacidae (Sandpipers and Allies),Calidris_mauri,3.2389179091751577,3.3315161595344542,1.9956054522693156,0.7963506630510092,1.2610191265642643,1.4830455239713192,1.574214401602745,1.6287153676152228,1.9450948496460914,3.236960432887077,3.261375629067421,0.9685523992028295,-0.019134848,0.031729729,26.71666667,Invertebrate,8.25,4633869.385,0.33,4,Migrant,3.474320152938366
Western Tanager,Piranga ludoviciana,Passeriformes,Cardinalidae (Cardinals and Allies),Piranga_ludoviciana,2.3118305159807204,2.03125405806303,1.641941143989563,0.6033600646257401,0.23485818760097027,0.2726658665686846,0.6023003613203763,2.492982148438692,6.215348887085915,4.404421174228191,2.6390348599255087,1.8163786422406774,0.40193795,0.023556822,30,Invertebrate,1.0833333333333333,7781111.402,0.22,3.6,Migrant,3.627586114823818
Whimbrel,Numenius phaeopus,Charadriiformes,Scolopacidae (Sandpipers and Allies),Numenius_phaeopus,2.724137596517801,3.9575858204364778,1.634067479878664,0.9588501293361187,1.9323883282840253,1.3639692447781562,1.1232178051769734,1.6826079717576503,3.535289370536804,6.367181399583816,5.773202044248581,1.792835823447896,0.077180276,0.153910555,383,Invertebrate,2.25,16987403.69,0.78,3.7,Migrant,3.3827000926733017
White-breasted Nuthatch,Sitta carolinensis,Passeriformes,Sittidae (Nuthatches),Sitta_carolinensis,2.8654185832738874,2.7012375696003437,2.7310169417858123,2.5205989686250687,1.4786586204171182,1.4144988207817077,1.91821126845479,2.683153682857752,3.0181045436859133,2.9446681668162347,3.034845218062401,0.5917488231169128,0.434647411,0.162008151,21,Omnivore,1.0833333333333333,9153652.467,0.11,7.3,Resident,3.0370058463811875
White-crowned Sparrow,Zonotrichia leucophrys,Passeriformes,Passerellidae (New World Sparrows),Zonotrichia_leucophrys,3.0500766431689263,2.7128823973238467,1.6468331337869166,1.4998677989840508,0.7168002869933844,0.6045075038522482,0.7218182505220174,1.2509450926184653,2.674558560073376,3.3329235087633133,3.323076625108719,1.0850073574831554,0.39128245,0.187594606,27.96,PlantSeed,3.4166666666666665,17963756.85,0.44,4.5,Migrant,3.1077935188412664
White-eyed Vireo,Vireo griseus,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",Vireo_griseus,1.5968622327446937,1.7119161139130592,1.92483665189147,1.6486259376108647,1.2054159002900124,1.414047389537096,1.8493003070056437,2.346255934745073,2.9982118022441866,1.9960087249279022,1.3831914344727994,0.49471375069892487,0.383337264,0.076257731,11.8,Invertebrate,1.1666666666666667,3533182.35,0.33,3.74,Migrant,1.4067673142254353
White-faced Ibis,Plegadis chihi,Pelecaniformes,Threskiornithidae (Ibises and Spoonbills),Plegadis_chihi,1.6440289297401904,1.6952489524781704,0.96853723569214345,0.565791613444686,0.4645128486901522,0.7406427729725837,0.8821256576925516,1.3798033799827099,2.12049115473032,3.016568903565407,2.1836927923858167,0.7711636252196756,0.303123123,0.022181565,583.75,Invertebrate,5.166666666666667,9579794.701,0,3.06,Migrant,1.8837929461896419
White-throated Sparrow,Zonotrichia albicollis,Passeriformes,Passerellidae (New World Sparrows),Zonotrichia_albicollis,4.644468610703945,4.9371186411976815,5.026118580281734,2.3533876138031484,0.3907867826670408,0.356438952729106,0.5750999127626419,2.1654298085570334,3.8289413147568703,4.372375249266624,4.390830836892128,1.8527729561198865,0.55010733,0.189042461,25.35,PlantSeed,2.6666666666666665,11672678.8,0.22,4.07,Migrant,4.444409562468529
White-throated Swift,Aeronautes saxatalis,Caprimulgiformes,Apodidae (Swifts),Aeronautes_saxatalis,8.43462854886055,3.6448987266123294,1.3356239412873983,0.7613300079852343,0.5530508225113153,0.5989982925206423,0.5951784674450755,2.6742011939287185,6.48114548432827,12.024512060165405,10.090126401543618,4.687597908647861,-0.037023169,0,31.95,Invertebrate,4.166666666666667,4093353.629,0.44,4.5,Migrant,12.435784693717956
White-tipped Dove,Leptotila verreauxi,Columbiformes,Columbidae (Pigeons and Doves),Leptotila_verreauxi,0.5629451764971017,0.5404786719083786,0.6919839569330215,0.49443917094171047,0.5598544735014439,0.41702457281947136,0.47736619904637334,0.6698711757361889,0.5783398432582617,1.002969576522708,0.6362205743938685,0.1491700663358467,-0.076196441,0.184667863,147.5,PlantSeed,1.6666666666666667,15543236.85,0.22,2,Resident,0.6384470611810684
White-winged Crossbill,Loxia leucoptera,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",Loxia_leucoptera,0.45506166826188565,0.4332954028248787,0.7668221460580826,0.8311098214238882,0.6894108408093452,0.3606799661964178,0.3817645360380411,0.39440703323483467,0.5275598061233759,0.7862036082148552,0.974522410735488,0.2116063172845932,0.726931311,0.184667863,29.8,PlantSeed,3.9166666666666665,20391588.88,0,4,Resident,0.7722095093876123
White-winged Dove,Zenaida asiatica,Columbiformes,Columbidae (Pigeons and Doves),Zenaida_asiatica,4.9293317242860795,3.8313010472655296,3.3454748316705225,3.1831336475610734,5.250261319458485,3.963761270165443,3.196879634588957,7.113098883748054,6.482093817949295,5.4710335862636565,5.716013667047024,1.3058844083596408,-0.052207253,0.150518377,153,PlantSeed,3.5833333333333335,3225241.18,0.33,2,Migrant,5.164131990551948
White-winged Scoter,Melanitta deglandi,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Melanitta_fusca,1.8171286274492742,2.2903967574238777,1.1450576921701432,0.6933325160592795,0.546668340280652,0.5256074757575989,0.4544621745049953,0.5502996843904256,0.805516024723649,1.1160938205420972,1.0353052186369895,0.5714094101078971,0.07394127,0.047866635,1732,Invertebrate,3.9166666666666665,6916075.282,0.33,8.43,Migrant,1.4169668638408184
Wild Turkey,Meleagris gallopavo,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Meleagris_gallopavo,0.8655082249939442,0.8476201152205467,0.811861986964941,0.8171566990613938,0.6670685390532016,0.7177416753917932,0.8284864725768566,0.957866573870182,1.014041879862547,0.9752912921905518,0.9468086706995964,0.10315702161847357,-0.485116369,0.176853046,5811,PlantSeed,4.75,7259398.275,0.44,10.52,Resident,0.871447905138135
Willet,Tringa semipalmata,Charadriiformes,Scolopacidae (Sandpipers and Allies),Catoptrophorus_semipalmatus,2.888230107367039,2.7288044084608556,1.4961969222426414,0.8267155808508396,0.8613159368634224,1.1132979610860347,1.3505122581720352,2.1771994529366494,2.7264243651628495,3.154582024037838,3.06712985932827,0.9191841259822412,0.048489279,0.014161996,263.125,Invertebrate,3.5833333333333335,3921812.333,0.11,3.89,Migrant,2.9822376268506052
Wilson's Plover,Charadrius wilsonia,Charadriiformes,Charadriidae (Plovers and Lapwings),Charadrius_wilsonia,0.8152386173754931,0.8150515805184841,1.0381317239403725,0.7339512189477682,0.8321893170326948,0.8676417051553726,1.1067455341517924,0.826262979567051,0.6575249517261982,0.9191101095229387,0.785559412047267,0.12501426010961206,0.102782033,0,60.91666667,Invertebrate,2.5833333333333335,966165.3823,0,2.91,Migrant,0.946212729677558
Wood Duck,Aix sponsa,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Aix_sponsa,6.797803503036499,2.8151201088428497,2.5239386372864248,2.278029142677784,1.9653825771808624,2.209651502251625,2.316458534002304,2.8687994826436043,3.457775313436985,5.39885134601593,8.436438984155656,2.830172902751009,0.10063206,0.135863802,657.5,PlantSeed,3.0833333333333335,6908167.081,0.11,10.95,Migrant,10.431324797034264
Wood Stork,Mycteria americana,Ciconiiformes,Ciconiidae (Storks),Mycteria_americana,2.68460552033782,3.146055573940277,2.762628358513117,1.3216762984693051,1.6397337256073952,0.886151967316866,0.8974553814530373,1.3879902676045894,2.4569318429231646,2.695566980242729,3.2984871007204055,0.8611095562955887,0.592188859,0.02963554,2500,VertFishScav,2.0833333333333335,14861339.96,0.44,3.04,Resident,2.4680456558465957
Worm-eating Warbler,Helmitheros vermivorum,Passeriformes,Parulidae (New World Warblers),Helmitheros_vermivorum,0.21842740173637867,0.7015218257158995,2.1896062144637107,0.8847835950553418,0.6073774791955948,0.6009512775689363,1.9147181863486766,4.006923050403595,3.262959752291441,0.3237892202809453,0.2881196021810174,1.2779023538668104,0.277265295,0,13.2,Invertebrate,1,3325836.833,0,4.92,Migrant,0.31272613726556303
Wrentit,Chamaea fasciata,Passeriformes,"Paradoxornithidae (Parrotbills, Wrentit, and Allies)",Chamaea_fasciata,1.8580030236542224,1.5752969156503678,1.2695019909888505,0.8783784924596548,0.8440953661650419,1.2293300332427024,1.3039657787382604,1.076312319457531,1.2310961924940347,1.3745903490632772,1.433676380842924,0.27838022299990606,0.522222474,0.08308261,14.7,Omnivore,2,246211.4432,0,3.57,Resident,1.2925876011997461
Yellow-bellied Sapsucker,Sphyrapicus varius,Piciformes,Picidae (Woodpeckers),Sphyrapicus_varius,3.250970000565052,3.8953670556545257,2.108881535381079,0.5363776359558106,0.3786027960926294,0.3752939580380917,0.48033752584457395,1.4866422691941261,4.813402674436569,3.5330100049972533,3.432059990763664,1.6018821663628808,0.362355803,0.073251239,50.3,Omnivore,1,9946579.84,0.11,4.79,Migrant,3.3686946057677267
Yellow-breasted Chat,Icteria virens,Passeriformes,Icteriidae (Yellow-breasted Chat),Icteria_virens,0.3705914090275764,0.3379857218712568,1.3496659866571425,0.7347272836118937,0.6636927356570959,0.6704022525548935,0.49156157299876213,1.170491396099329,0.4767851460725069,0.6498637353777885,0.5363527837842703,0.31010826136191877,0.395630965,0.071259387,25.3,Invertebrate,1,8893356.34,0.22,3.68,Migrant,0.4337080635726452
Yellow-crowned Night-Heron,Nyctanassa violacea,Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",Nyctanassa_violacea,1.941804200232029,3.7458538514375688,6.392506265163422,10.31732880795002,10.207345452189445,7.11690236723423,5.276982985615731,4.290446956694126,2.626454948782921,3.297746855646372,2.446346627444029,2.9461209459048114,0.421632365,0.023867344,682.5,VertFishScav,1.3333333333333333,5234953.99,0.22,3.52,Migrant,2.3341080650687216
Yellow-headed Blackbird,Xanthocephalus xanthocephalus,Passeriformes,Icteridae (Troupials and Allies),Xanthocephalus_xanthocephalus,1.7359872749149798,1.3935160448551178,0.7755947980135679,0.5758777000159025,0.4349096721410751,0.5123575680702924,0.5028784408420325,0.6510311103761196,1.351596835821867,3.454631987988949,2.367908710539341,0.9680825618900377,0.456954664,0.17491013,72.5,Invertebrate,4.833333333333333,8088688.457,0.11,3.74,Migrant,2.359309340745211
